id_cachet,id_acteur,id_role,id_mois,montant
s6689,347,8,3,1386
s1497,347,8,10,1397
s4014,347,10,4,1220
s7808,347,9,6,1584
s7416,347,7,6,844
s6701,347,10,12,1224
s7000,347,8,1,1255
s7159,348,10,4,1444
s4402,348,8,3,1445
s935,348,9,1,1288
s6074,348,10,1,1522
s3213,348,10,9,1425
s6695,348,6,8,1112
s3899,348,6,10,1252
s122,348,6,9,762
s5072,348,8,10,1318
s7953,349,9,1,1236
s7113,349,6,6,753
s6932,349,6,4,707
s348,349,10,11,1299
s6595,349,6,4,1261
s6600,349,8,3,1469
s2670,349,6,2,807
s7463,349,8,4,1291
s252,349,8,9,1353
s7202,349,6,4,762
s414,349,8,4,1374
s6759,349,9,7,1595
s4756,349,10,9,1410
s7067,349,6,12,1278
s1214,349,7,12,860
s5252,349,6,7,1280
s1638,349,10,2,1436
s7767,350,6,4,788
s3887,350,9,9,1600
s7817,350,9,10,1541
s3023,350,6,3,1024
s6975,350,8,4,1510
s5797,350,8,2,1331
s1031,350,10,11,1546
s4352,350,6,4,703
s1631,350,8,9,1418
s561,350,9,3,1425
s340,350,7,5,719
s2626,350,8,6,1463
s6560,350,9,8,1427
s685,350,8,5,1471
s1089,350,9,10,1556
s5533,350,10,8,1513
s7339,350,10,12,1398
s4312,350,8,5,1293
s636,350,8,11,1396
s7502,350,7,8,918
s5512,350,7,9,966
s1040,350,7,12,820
s1873,350,10,5,1474
s2995,350,6,11,796
s780,350,8,6,1465
s3491,350,8,11,1476
s2168,351,9,2,1372
s5258,351,7,2,806
s2923,351,9,5,1263
s6683,351,6,11,1180
s5032,351,10,1,1574
s6492,351,9,11,1327
s2078,351,10,3,1412
s1617,351,6,10,1087
s4749,351,10,2,1407
s5965,351,10,8,1428
s3792,351,10,3,1514
s4599,352,8,8,1536
s2908,352,10,9,1481
s3624,352,7,5,884
s5938,352,8,11,1229
s6540,352,7,9,766
s273,352,6,6,1294
s6303,353,7,11,714
s4910,353,7,5,891
s2146,353,10,12,1325
s1898,353,6,12,1299
s5831,353,9,8,1208
s5395,353,9,5,1422
s544,353,9,2,1596
s6771,353,6,8,953
s5709,353,7,1,760
s5862,353,9,7,1449
s1751,353,9,12,1462
s5584,353,10,5,1551
s2806,353,9,1,1330
s1888,354,7,4,807
s3353,354,10,8,1478
s421,354,9,3,1590
s5046,354,8,12,1556
s968,354,9,10,1412
s3839,354,9,11,1516
s3117,354,7,4,765
s6721,354,9,11,1251
s6440,354,7,3,824
s316,354,6,11,913
s6520,354,8,2,1407
s6731,354,10,12,1582
s768,354,8,12,1591
s2344,354,7,2,1039
s5539,354,6,3,824
s2538,354,10,3,1507
s1444,354,10,11,1377
s7314,354,8,12,1355
s2771,355,10,10,1518
s7675,355,6,12,785
s7026,355,7,7,849
s1184,355,6,2,867
s4275,355,7,7,747
s1956,355,8,11,1455
s5098,355,6,7,1043
s406,355,10,3,1486
s4643,355,6,6,928
s1470,355,9,4,1213
s6362,355,9,11,1302
s3319,355,10,4,1458
s1108,355,7,7,1013
s7013,356,9,10,1427
s1205,356,9,2,1201
s6883,356,9,6,1370
s3678,356,10,6,1503
s6084,356,7,11,722
s2782,356,6,6,1249
s1421,356,9,11,1362
s6043,356,10,8,1375
s6268,356,7,12,857
s5294,356,10,8,1408
s7612,356,8,11,1371
s7169,356,8,11,1491
s3492,356,10,8,1596
s6059,356,8,3,1558
s2379,356,10,8,1288
s1083,356,6,5,1189
s947,356,9,3,1414
s3365,356,8,3,1248
s1147,356,8,2,1352
s1802,356,6,8,1241
s7990,356,9,1,1203
s1742,356,9,10,1271
s6712,357,6,8,946
s2861,357,7,2,725
s5661,357,10,3,1243
s4706,357,10,9,1573
s899,357,6,7,1106
s5787,357,10,3,1457
s5253,357,9,5,1470
s5547,357,9,10,1392
s6107,357,7,3,932
s3551,357,7,11,1031
s3939,357,10,9,1543
s2308,357,6,7,711
s2556,357,10,5,1464
s4239,357,6,1,971
s5979,358,8,1,1570
s6711,358,10,11,1312
s1231,358,9,10,1564
s382,358,9,9,1553
s5277,358,9,10,1494
s3876,358,7,11,894
s7175,358,10,2,1382
s3693,358,6,8,828
s2873,358,7,10,984
s5085,358,8,10,1215
s980,358,8,11,1388
s2125,358,8,3,1457
s2198,359,6,7,1177
s7591,359,9,12,1561
s520,359,6,3,1097
s3228,359,6,3,1230
s1719,359,8,12,1562
s3634,359,8,7,1443
s3315,359,9,8,1373
s1945,359,8,6,1498
s1006,359,8,2,1417
s6071,359,9,9,1345
s2912,359,9,8,1458
s3359,359,6,4,875
s4505,359,9,5,1209
s3048,359,6,7,1250
s6214,359,8,12,1591
s2880,359,8,2,1207
s6869,359,6,4,1180
s7420,359,7,10,726
s3098,360,7,5,725
s3923,360,10,1,1483
s7568,360,7,9,849
s2313,360,7,6,709
s5187,360,9,2,1251
s829,360,9,11,1414
s5423,360,8,7,1578
s5205,360,10,12,1372
s4972,360,7,5,752
s1183,360,10,4,1377
s7961,360,7,11,873
s755,360,8,3,1475
s7419,360,7,12,897
s2141,360,9,9,1360
s492,360,9,9,1224
s1815,360,6,2,770
s2386,360,8,11,1314
s3404,360,7,8,897
s7504,360,9,9,1355
s1697,360,8,10,1390
s5233,360,6,2,930
s1893,360,6,1,1221
s6378,361,8,10,1372
s6864,361,10,2,1379
s7836,361,10,1,1567
s1736,361,9,4,1468
s5764,361,8,9,1359
s6858,361,8,1,1284
s2107,361,7,3,753
s4084,361,6,10,1145
s5953,361,8,9,1368
s4792,361,7,2,978
s7104,361,7,12,1044
s4880,362,6,11,1299
s1364,362,6,4,818
s975,362,6,8,1162
s661,362,8,9,1589
s4361,362,10,11,1396
s3042,362,7,2,1010
s339,362,8,3,1577
s7086,362,6,7,978
s4347,362,10,8,1529
s536,362,10,10,1442
s5346,362,6,11,830
s7564,362,9,5,1233
s4439,362,7,1,971
s4106,362,10,9,1302
s4783,362,7,5,1047
s7433,362,10,7,1534
s6611,362,8,1,1409
s7426,362,7,8,784
s6308,362,6,12,963
s7405,362,10,10,1559
s6708,362,9,9,1326
s1852,363,9,10,1209
s1684,363,6,6,1286
s942,363,8,11,1405
s2547,363,6,2,940
s7526,363,7,5,716
s5890,363,8,5,1589
s335,363,7,6,879
s4176,363,6,4,779
s7304,363,6,4,890
s7336,363,9,9,1283
s4531,363,7,5,886
s4031,363,9,9,1487
s4541,364,7,2,801
s3526,364,7,11,942
s1534,364,8,10,1326
s3463,364,6,6,819
s4329,364,7,3,998
s5918,364,6,7,1116
s4771,364,8,8,1560
s2797,364,7,1,703
s1562,364,8,3,1484
s4338,364,10,5,1319
s5079,364,9,6,1594
s3234,364,10,4,1545
s217,365,9,2,1207
s4017,365,6,3,724
s2825,365,9,11,1464
s2651,365,7,7,981
s3943,365,8,11,1249
s1416,365,9,11,1338
s6873,365,7,3,1043
s5509,365,7,5,1039
s6999,365,6,2,869
s5555,365,9,9,1323
s5460,365,7,1,777
s4328,365,8,3,1340
s236,365,7,10,935
s7761,365,9,5,1357
s2170,366,7,8,857
s1008,366,6,12,881
s1661,366,9,4,1500
s3841,366,9,10,1427
s5959,366,8,4,1399
s5146,366,7,2,827
s4603,366,8,5,1341
s7216,366,6,12,1264
s2612,366,8,9,1446
s1846,366,9,6,1327
s2841,366,8,2,1382
s3997,366,10,4,1336
s517,366,7,10,841
s1207,366,8,4,1543
s5881,366,6,4,701
s1850,366,8,10,1575
s5948,366,7,6,721
s7166,366,10,6,1452
s2728,366,9,6,1324
s2580,367,7,7,1014
s7139,367,7,12,843
s3564,367,10,6,1277
s7156,367,6,7,1001
s6980,367,10,4,1530
s3894,367,8,3,1229
s710,367,10,1,1430
s2022,367,6,10,827
s402,367,8,3,1560
s1133,367,10,10,1328
s5633,367,10,12,1209
s4481,367,6,2,926
s7117,367,8,7,1585
s6444,367,6,7,1073
s2828,367,6,6,853
s7968,367,8,8,1450
s2522,367,9,2,1220
s1419,367,6,12,906
s3331,368,7,11,819
s1081,368,9,12,1386
s7705,368,9,3,1582
s5606,368,10,8,1223
s4281,368,6,9,1066
s1446,368,8,5,1306
s4453,368,6,5,1125
s2445,368,6,8,940
s3278,368,10,2,1544
s5007,368,10,1,1224
s5316,368,7,12,989
s5217,368,7,12,997
s7812,368,7,4,981
s3233,368,6,4,733
s7747,369,9,5,1490
s3380,369,7,9,969
s6496,369,6,3,822
s4137,369,8,6,1502
s4021,369,7,9,900
s448,369,6,4,989
s7994,369,7,5,1018
s5164,369,7,9,719
s3501,369,10,11,1298
s5182,369,10,8,1587
s2833,369,7,5,985
s5943,369,6,3,790
s5963,369,10,3,1267
s435,369,8,6,1210
s4837,369,7,2,858
s5756,369,7,2,826
s6272,369,8,1,1402
s3266,370,9,1,1305
s4060,370,9,4,1202
s997,370,9,1,1564
s3287,370,10,8,1208
s2420,370,6,7,1029
s2713,370,6,3,880
s978,370,9,1,1432
s141,370,6,10,989
s1968,370,7,6,850
s240,370,7,12,980
s1741,370,8,11,1501
s4634,370,9,6,1573
s1999,370,6,6,1146
s3311,370,8,1,1348
s6176,370,6,10,791
s2163,370,10,1,1299
s7185,370,8,5,1520
s3400,370,8,12,1442
s7347,370,8,1,1439
s6199,370,6,10,710
s6752,370,6,12,751
s2974,370,7,10,749
s4432,370,7,2,936
s123,370,9,2,1578
s4636,370,10,4,1463
s7,371,8,1,1354
s5952,371,10,11,1271
s5790,371,7,8,808
s6802,371,10,11,1201
s3510,371,9,12,1300
s6180,371,10,8,1585
s1570,371,6,8,869
s3061,371,9,1,1468
s7810,371,7,12,784
s3642,371,10,9,1299
s7284,371,7,6,1041
s1760,371,10,7,1566
s4067,371,9,8,1311
s4214,371,6,11,1049
s7076,371,10,2,1209
s2968,371,9,7,1538
s5055,371,8,1,1585
s6482,372,6,1,935
s3808,372,9,12,1488
s1851,372,10,5,1365
s2026,372,9,11,1558
s1228,372,10,8,1448
s7167,372,8,11,1476
s28,372,8,6,1489
s5551,372,7,2,854
s1180,372,6,1,861
s5695,372,6,12,885
s1762,372,7,2,961
s4020,372,6,3,1144
s1784,372,10,12,1204
s1195,372,10,2,1287
s411,372,6,12,767
s5449,373,7,5,994
s3044,373,7,7,701
s3126,373,8,10,1393
s3432,373,7,1,921
s2715,373,7,5,929
s6664,373,6,3,1014
s2395,373,8,6,1275
s2607,373,6,10,1076
s998,373,10,11,1387
s1282,373,10,1,1586
s5209,373,6,11,1011
s1821,374,10,3,1557
s5617,374,10,8,1554
s4896,374,10,4,1401
s4291,374,9,6,1283
s7302,374,9,2,1318
s7554,374,8,1,1441
s5508,374,6,8,1026
s6493,374,9,7,1230
s3245,374,9,7,1331
s3846,374,8,10,1441
s3150,374,6,3,1221
s2779,374,9,3,1241
s483,374,8,1,1418
s4048,374,8,12,1315
s6783,374,10,8,1363
s6336,374,9,8,1310
s1289,374,8,9,1538
s50,375,8,6,1364
s4708,375,10,1,1553
s6127,375,8,10,1243
s1728,375,8,5,1278
s1743,375,8,4,1418
s418,375,8,4,1430
s3863,375,6,11,1213
s4726,375,8,7,1459
s3277,375,10,12,1215
s583,375,8,11,1479
s4888,375,6,5,1078
s6751,375,7,2,810
s2750,375,9,8,1301
s611,375,9,7,1408
s1763,375,7,2,833
s858,375,7,1,927
s4386,375,6,1,1225
s1348,376,8,7,1402
s2815,376,7,11,778
s1373,376,10,4,1377
s149,376,6,12,1058
s1474,376,6,6,1126
s2209,376,8,8,1578
s4351,376,6,10,760
s3027,376,9,7,1288
s1382,376,6,6,986
s5594,376,7,3,1030
s6576,376,7,1,807
s5432,376,9,4,1399
s7515,377,7,1,988
s2288,377,7,7,941
s1840,377,7,4,897
s7460,377,7,1,712
s4991,377,9,9,1570
s4552,377,10,6,1424
s3991,377,10,11,1513
s6103,377,8,9,1443
s3904,377,8,9,1483
s6923,377,7,8,954
s558,377,9,4,1288
s6543,377,7,10,788
s1495,377,8,2,1486
s731,378,9,10,1364
s43,378,8,3,1219
s3391,378,10,12,1420
s2765,378,8,8,1319
s405,378,7,8,723
s3707,378,9,5,1433
s5825,378,10,1,1286
s2459,378,7,10,921
s6015,378,7,9,966
s602,378,8,9,1406
s2773,378,6,1,746
s325,378,7,8,788
s2434,378,10,2,1406
s6988,378,6,6,700
s6610,378,7,1,970
s4198,378,8,11,1593
s1637,378,6,2,812
s5805,378,9,5,1427
s2024,378,10,11,1555
s7893,379,7,3,905
s7880,379,6,7,1177
s6135,379,6,3,898
s7581,379,8,9,1440
s2798,379,9,5,1349
s323,379,8,7,1415
s3739,379,6,5,1125
s390,379,8,8,1333
s3086,379,7,3,1014
s5019,379,7,8,731
s1075,379,9,11,1386
s4966,379,6,9,736
s1167,379,9,10,1574
s6762,379,6,9,782
s7607,379,6,9,984
s438,379,7,8,759
s4730,380,10,9,1552
s2697,380,7,10,903
s1878,380,9,6,1454
s3620,380,7,3,789
s6417,380,8,12,1472
s2452,380,10,5,1407
s2731,380,7,3,738
s852,380,6,10,713
s1493,380,10,10,1330
s4851,380,10,7,1320
s2532,380,6,7,1233
s6382,380,6,8,925
s42,380,8,3,1264
s7770,380,10,9,1286
s2656,380,6,2,700
s5763,380,10,5,1575
s733,380,6,7,1223
s5587,381,9,9,1274
s1275,381,7,8,885
s5521,381,9,6,1389
s1692,381,7,6,808
s7429,381,10,10,1469
s6574,381,8,3,1391
s1381,381,10,12,1225
s4255,381,8,11,1498
s6280,381,8,4,1285
s1790,381,8,1,1216
s7792,381,8,10,1532
s7047,381,8,10,1524
s365,382,10,10,1233
s1313,382,6,2,734
s7331,382,9,3,1206
s1822,382,9,5,1268
s2455,382,6,10,1225
s7254,382,7,8,733
s622,382,9,5,1466
s1731,382,8,10,1528
s3622,382,7,5,1010
s1123,382,7,6,996
s535,382,10,7,1269
s6164,382,8,8,1555
s5865,382,8,1,1431
s7588,382,10,11,1536
s6840,382,8,5,1252
s1813,382,10,4,1458
s2569,382,6,1,1050
s467,382,7,8,1003
s5369,382,6,4,1050
s1264,383,7,9,788
s4305,383,6,11,934
s4791,383,8,2,1219
s38,383,6,2,1128
s2399,383,10,11,1494
s147,383,8,5,1487
s7120,383,10,6,1499
s927,383,6,11,845
s3227,383,6,10,939
s7005,383,8,7,1279
s546,383,7,1,1028
s6222,383,6,6,781
s2840,383,8,5,1518
s6785,383,10,8,1272
s1152,383,10,8,1289
s5529,383,10,9,1278
s4001,383,9,12,1320
s680,383,9,4,1551
s7925,383,8,4,1542
s903,383,6,3,1031
s1523,383,9,12,1557
s5712,383,7,4,775
s5974,383,6,1,1291
s3253,384,7,3,1029
s6249,384,6,3,1090
s4028,384,6,10,1000
s6724,384,9,8,1339
s3406,384,8,1,1433
s302,384,8,7,1450
s3483,384,6,6,925
s1065,384,9,1,1587
s7993,384,7,1,841
s2677,384,9,12,1293
s3137,384,10,7,1474
s5295,384,7,9,825
s1026,384,6,4,894
s2785,384,9,4,1497
s844,384,6,8,738
s7136,384,6,7,839
s6587,384,7,3,965
s4609,384,8,4,1286
s6580,385,6,12,1086
s118,385,7,1,709
s6710,385,10,3,1263
s7724,385,8,1,1590
s1168,385,7,4,1030
s1021,385,9,12,1589
s5093,385,10,9,1469
s1441,385,6,12,1130
s7006,385,7,10,746
s2451,385,6,4,941
s5042,385,10,11,1506
s4229,385,10,1,1337
s1561,385,10,12,1494
s5486,385,9,6,1407
s4943,385,8,1,1377
s6153,385,8,8,1257
s7144,385,7,9,915
s4602,385,6,3,932
s7745,386,6,11,1024
s6822,386,8,8,1265
s7328,386,6,9,1101
s6024,386,6,8,1022
s93,386,8,6,1291
s5133,386,9,2,1576
s5318,386,10,1,1300
s3411,386,8,4,1255
s6831,386,7,5,1030
s1628,386,9,5,1213
s3668,386,10,6,1511
s5297,386,7,2,1013
s5593,386,9,3,1562
s4259,386,9,5,1259
s3010,387,9,11,1253
s5134,387,9,5,1532
s4504,387,6,11,1291
s2961,387,7,12,724
s1102,387,9,5,1545
s3856,387,7,10,845
s5502,387,8,6,1566
s7275,387,7,1,866
s1009,387,8,2,1353
s7154,387,10,7,1392
s1597,387,10,6,1559
s4113,387,8,2,1219
s1298,387,7,12,822
s7895,388,7,4,916
s2046,388,6,2,1058
s7032,388,7,7,746
s5040,388,10,12,1562
s5322,388,9,7,1447
s7445,388,7,7,767
s4773,388,7,2,798
s1801,388,6,12,1024
s2969,388,9,6,1492
s5658,388,8,1,1212
s3484,388,10,4,1275
s7940,388,10,1,1565
s4770,388,7,3,887
s5845,388,8,10,1505
s1923,388,7,9,790
s2635,388,8,5,1298
s5400,388,10,11,1334
s7547,388,9,2,1291
s4734,389,9,2,1591
s3304,389,8,4,1497
s5773,389,10,4,1250
s2621,389,7,11,787
s3696,389,7,7,849
s5909,389,9,7,1345
s7726,389,6,8,731
s5031,389,6,6,1036
s1765,389,7,8,769
s530,389,10,2,1256
s5945,389,10,12,1423
s1070,389,6,11,874
s6239,389,8,10,1409
s2897,389,7,11,798
s454,389,7,11,854
s1032,389,6,6,1282
s6839,389,7,12,760
s6637,389,10,5,1464
s209,390,8,7,1482
s3608,390,7,2,1014
s5692,390,8,4,1535
s3438,390,9,1,1215
s115,390,10,12,1202
s4626,390,6,1,804
s1854,390,9,4,1421
s4066,390,9,2,1460
s4725,390,8,6,1293
s7357,390,7,1,942
s5050,390,7,11,840
s7096,390,9,8,1205
s154,390,6,8,864
s953,390,6,3,1007
s2486,390,6,10,1023
s4294,390,7,5,879
s4039,391,10,3,1435
s6189,391,8,6,1534
s4530,391,9,12,1216
s3645,391,7,3,716
s1455,391,6,6,836
s1435,391,6,12,1067
s843,391,8,4,1392
s1582,391,10,4,1338
s519,391,8,11,1437
s4627,391,10,10,1567
s3801,391,8,11,1257
s3581,391,6,8,983
s7046,391,8,7,1238
s2886,392,10,3,1461
s2405,392,6,9,1298
s5541,392,8,4,1501
s2090,392,8,8,1267
s1688,392,8,9,1208
s5612,392,10,2,1202
s5947,392,9,7,1351
s6294,392,10,9,1217
s1663,392,9,3,1217
s3900,392,6,5,989
s53,392,9,6,1469
s4443,393,6,4,880
s307,393,9,9,1282
s3985,393,9,6,1241
s30,393,10,1,1289
s1303,393,6,9,1200
s3503,393,8,6,1458
s177,393,10,12,1487
s7679,393,6,9,741
s4089,393,7,9,856
s7677,393,8,2,1472
s1413,393,8,9,1216
s1039,393,8,12,1467
s7649,393,6,5,914
s6064,393,6,4,1019
s7455,393,9,3,1405
s5499,393,7,7,733
s5234,393,9,9,1282
s5809,394,9,12,1480
s1905,394,7,3,996
s2188,394,9,7,1489
s6524,394,9,7,1343
s4665,394,8,1,1476
s1142,394,8,5,1364
s1475,394,10,6,1484
s6466,394,9,11,1280
s6620,394,6,11,1161
s4023,394,7,4,881
s2421,394,8,1,1469
s5048,394,7,6,968
s1660,394,7,1,953
s85,395,10,8,1347
s1789,395,6,2,962
s1269,395,10,4,1316
s5103,395,9,2,1438
s265,395,10,8,1586
s4914,395,7,2,928
s1010,395,8,11,1449
s1412,395,8,1,1474
s4741,395,10,1,1478
s7544,395,9,2,1224
s1895,395,6,4,1203
s1887,395,6,3,1119
s6356,395,8,11,1375
s2585,395,10,6,1466
s2263,395,8,3,1303
s1593,395,6,2,972
s2494,395,9,3,1589
s5470,395,6,1,1186
s6128,395,9,9,1427
s6290,395,8,9,1226
s606,395,8,12,1315
s2352,395,6,3,822
s4653,395,9,7,1496
s938,395,10,4,1229
s5647,395,9,10,1263
s6243,395,8,6,1277
s7951,395,6,4,1151
s3680,395,9,10,1533
s5663,395,6,2,1133
s7193,396,9,4,1486
s1286,396,9,5,1566
s7876,396,9,4,1451
s4044,396,7,4,956
s3200,396,7,12,960
s1665,396,9,11,1415
s3314,396,6,2,928
s4010,396,10,11,1292
s3481,396,8,6,1412
s7615,396,7,7,1045
s1429,396,6,8,832
s5492,396,10,6,1375
s1716,396,7,2,985
s4496,396,9,12,1279
s3559,396,8,2,1428
s7409,396,6,10,1165
s5800,396,9,12,1524
s2932,396,8,2,1305
s6262,396,10,9,1238
s4573,396,8,11,1522
s357,397,6,7,782
s2225,397,10,11,1554
s5515,397,8,11,1256
s6248,397,9,9,1488
s1020,397,9,6,1409
s3927,397,6,12,776
s2769,397,7,5,803
s3366,397,10,1,1551
s3326,397,6,6,1193
s7952,397,9,8,1379
s6758,397,10,7,1560
s7702,397,9,3,1285
s3936,397,9,4,1409
s7881,397,7,11,945
s4460,397,8,8,1470
s5124,397,9,1,1314
s2220,398,7,11,914
s1200,398,10,7,1320
s6343,398,8,11,1446
s151,398,9,5,1433
s3021,398,6,10,858
s6219,398,8,4,1450
s3967,398,10,2,1210
s6090,398,8,3,1240
s1170,398,6,5,890
s3949,398,7,10,1036
s1220,398,9,7,1396
s1594,398,10,4,1433
s5821,399,8,8,1495
s7888,399,10,11,1499
s851,399,7,3,872
s7710,399,10,10,1246
s2802,399,10,2,1567
s7354,399,7,9,1048
s3399,399,6,5,1138
s3992,399,7,2,707
s2557,399,7,7,1000
s4468,399,6,11,1187
s743,399,8,10,1552
s4235,399,10,11,1525
s6459,399,6,12,1183
s4473,399,7,11,914
s6392,399,9,4,1327
s2333,399,7,5,815
s6671,399,6,5,986
s2814,399,8,12,1593
s5922,400,8,1,1451
s6000,400,7,8,962
s2480,400,8,11,1480
s179,400,6,10,1122
s1385,400,6,7,772
s4928,400,7,6,934
s4592,400,10,12,1267
s697,400,9,8,1301
s3782,400,9,9,1430
s202,400,8,6,1299
s7560,400,8,10,1588
s894,400,10,8,1540
s7435,400,7,1,772
s4204,400,10,2,1401
s1308,400,6,2,806
s3860,400,9,6,1510
s820,400,10,9,1560
s2189,400,8,2,1573
s7871,400,8,10,1331
s803,401,7,1,821
s2328,401,6,1,1073
s1798,401,6,1,711
s4123,401,6,5,1284
s2659,401,6,9,862
s423,401,10,4,1360
s3582,401,7,1,900
s2068,401,10,10,1345
s3540,401,9,11,1574
s6349,401,8,5,1589
s5147,401,6,10,1033
s5554,401,8,12,1459
s6166,401,6,3,715
s1281,401,9,6,1217
s5201,401,8,5,1435
s281,401,7,5,913
s1341,401,9,8,1599
s7198,401,7,2,787
s6191,401,8,10,1243
s120,401,9,9,1581
s1976,401,8,4,1512
s253,402,9,1,1221
s4520,402,7,11,959
s5319,402,10,7,1365
s2016,402,7,2,836
s1104,402,10,1,1398
s4779,402,6,1,702
s5169,402,6,12,878
s3701,402,7,11,878
s1669,402,6,3,972
s276,402,9,7,1476
s6486,402,6,1,808
s2720,403,10,12,1217
s1537,403,10,12,1416
s4587,403,6,5,940
s27,403,9,12,1468
s3448,403,8,3,1329
s669,403,10,1,1469
s988,403,9,10,1395
s4664,403,9,12,1238
s2528,403,7,5,806
s2732,403,8,6,1505
s4739,403,8,4,1402
s2001,403,7,2,803
s6395,403,6,8,1001
s5804,404,9,5,1385
s5519,404,7,10,982
s7556,404,6,4,705
s1186,404,9,4,1425
s5954,404,10,5,1449
s4758,404,9,7,1366
s5115,404,8,7,1455
s432,404,6,5,826
s2689,404,7,3,959
s3556,404,8,1,1435
s742,404,9,9,1257
s924,404,8,7,1367
s2264,405,10,2,1508
s741,405,10,4,1569
s1803,405,6,12,976
s6479,405,6,6,1229
s2117,405,6,6,1191
s3522,405,6,4,1112
s2240,405,8,8,1543
s1659,405,9,11,1515
s7307,405,6,11,1090
s1824,405,9,6,1265
s4051,405,8,5,1497
s1740,405,8,2,1221
s3726,405,9,5,1231
s2234,405,6,4,813
s6461,405,10,6,1235
s5701,405,6,8,952
s6069,406,6,4,1199
s6705,406,10,5,1299
s2309,406,9,1,1223
s6799,406,6,10,1019
s237,406,9,5,1201
s3580,406,7,7,762
s6846,406,6,2,1299
s7068,406,8,12,1347
s7188,406,8,10,1558
s5792,406,6,4,770
s7269,406,7,11,751
s6859,406,8,8,1580
s1610,406,9,7,1321
s6834,406,6,4,768
s4055,406,9,9,1417
s427,406,10,6,1215
s7634,406,9,6,1281
s750,407,6,5,856
s1891,407,7,4,718
s963,407,8,12,1584
s6776,407,6,5,973
s3591,407,9,11,1374
s5730,407,10,2,1475
s7014,407,10,2,1564
s2864,407,8,3,1583
s4483,407,10,9,1357
s5367,407,7,1,797
s5698,407,9,9,1578
s2698,407,9,1,1383
s3312,407,6,5,1132
s7668,407,10,7,1214
s2158,407,6,6,1186
s6346,408,10,8,1540
s1683,408,10,9,1256
s6769,408,9,7,1524
s3354,408,8,1,1404
s6586,408,7,7,721
s2175,408,7,12,715
s3141,408,10,12,1305
s7912,408,9,8,1382
s3508,408,7,4,991
s5596,408,8,8,1463
s3913,408,9,1,1202
s5566,408,8,12,1346
s1768,408,9,10,1554
s7368,408,6,4,1100
s3269,408,9,3,1527
s5673,408,9,2,1486
s1781,409,9,5,1438
s7503,409,9,1,1409
s191,409,9,4,1333
s5091,409,9,1,1446
s5262,409,10,6,1280
s5448,409,9,9,1472
s6807,409,10,8,1339
s7777,409,10,1,1567
s6284,409,9,5,1282
s6341,409,8,5,1345
s7740,409,6,11,987
s3679,409,7,10,956
s5723,409,6,1,892
s2492,409,9,9,1398
s4474,409,7,1,859
s3164,409,6,6,974
s7787,410,8,9,1583
s2450,410,6,10,1204
s165,410,6,7,1104
s3425,410,6,8,954
s1380,410,10,10,1322
s2156,410,10,2,1308
s6351,410,6,2,1138
s2992,410,9,10,1457
s5817,410,10,2,1459
s7231,410,8,8,1237
s2375,410,6,6,757
s6827,410,6,1,756
s5749,410,9,2,1519
s164,410,6,2,1168
s5971,410,8,5,1536
s662,411,8,1,1325
s811,411,8,12,1253
s4995,411,6,10,880
s7548,411,8,3,1426
s793,411,10,12,1581
s7403,411,9,6,1573
s5560,411,10,1,1228
s7525,411,6,5,1081
s1171,411,7,9,1040
s588,411,7,9,873
s718,411,10,9,1485
s7287,412,8,2,1501
s386,412,6,11,1194
s3553,412,7,2,704
s7589,412,7,12,828
s2772,412,6,10,1170
s201,412,8,9,1404
s3766,412,8,6,1592
s4807,412,7,2,990
s1512,412,6,6,1105
s3052,412,9,11,1445
s3397,412,8,3,1409
s7498,412,6,2,833
s3386,412,10,5,1384
s6993,413,9,8,1248
s6070,413,10,8,1402
s3371,413,6,9,1293
s5077,413,7,7,923
s2398,413,7,6,712
s1823,413,7,5,906
s1457,413,10,2,1494
s7263,413,7,7,1030
s5654,413,8,1,1303
s2526,414,9,10,1298
s112,414,6,4,1065
s1077,414,9,7,1383
s3773,414,8,12,1371
s2489,414,9,12,1204
s4029,414,8,9,1326
s7119,414,6,7,1084
s1901,414,10,9,1592
s4678,414,7,4,851
s4579,414,10,5,1303
s1675,414,10,2,1532
s4561,414,10,7,1344
s6485,414,6,6,828
s4064,414,7,12,774
s4367,414,7,2,1002
s2916,414,10,8,1499
s5873,415,10,8,1297
s4701,415,10,6,1367
s6816,415,8,1,1373
s5384,415,8,12,1502
s4848,415,9,12,1211
s4827,415,8,5,1326
s3197,415,8,4,1431
s6147,415,7,5,909
s1125,415,7,11,1012
s7536,415,8,12,1393
s246,415,7,6,807
s1919,415,9,11,1441
s3804,415,8,6,1341
s784,415,6,11,939
s3813,415,8,12,1600
s1049,415,8,11,1219
s936,415,8,4,1306
s1966,415,8,2,1383
s5834,415,8,2,1280
s6571,415,10,8,1505
s5199,415,8,12,1380
s7597,415,7,10,972
s1939,416,7,3,900
s1472,416,6,10,786
s4209,416,9,3,1312
s7834,416,6,1,1190
s2061,416,9,7,1544
s5348,416,8,9,1329
s6706,416,8,2,1200
s3518,416,8,8,1567
s4806,416,6,7,865
s3237,416,8,1,1354
s2280,416,9,6,1213
s5433,416,7,11,943
s2748,416,6,2,1052
s989,416,7,1,957
s4228,416,10,2,1381
s3953,416,9,12,1469
s3567,416,9,7,1282
s7381,416,10,1,1508
s3120,416,9,11,1516
s1462,416,10,6,1418
s1890,417,10,1,1405
s396,417,7,4,841
s4990,417,9,9,1262
s5385,417,7,5,859
